# N	frecuencia	desviacion
1960000	0.500077	7.65306e-05
1970000	0.500122	0.000122335
1980000	0.500099	9.94949e-05
1990000	0.500089	8.89447e-05
2000000	0.500131	0.0001315
2010000	0.500134	0.000134328
2020000	0.50015	0.00015
2030000	0.500152	0.000151724
2040000	0.500131	0.000130882
2050000	0.500095	9.46341e-05
2060000	0.500073	7.3301e-05
2070000	0.500021	2.1256e-05
2080000	0.500034	3.41346e-05
2090000	0.500025	2.53589e-05
2100000	0.500066	6.57143e-05
2110000	0.500069	6.87204e-05
2120000	0.50008	7.9717e-05
2130000	0.500097	9.71831e-05
2140000	0.50006	5.98131e-05
2150000	0.500025	2.51163e-05
2160000	0.500026	2.63889e-05
2170000	0.500026	2.62673e-05
2180000	0.500002	1.83486e-06
2190000	0.500008	8.21918e-06
2200000	0.500027	2.72727e-05
2210000	0.50003	2.98643e-05
2220000	0.500012	1.21622e-05
2230000	0.500005	4.93274e-06
2240000	0.500028	2.8125e-05
2250000	0.500023	2.26667e-05
2260000	0.500021	2.07965e-05
2270000	0.500019	1.85022e-05
2280000	0.500011	1.09649e-05
2290000	0.500005	5.24017e-06
2300000	0.500012	1.17391e-05
2310000	0.500024	2.38095e-05
2320000	0.500011	1.12069e-05
2330000	0.500014	1.37339e-05
2340000	0.499968	3.16239e-05
2350000	0.499978	2.17021e-05
2360000	0.499958	4.19492e-05
2370000	0.499964	3.62869e-05
2380000	0.499963	3.7395e-05
2390000	0.499947	5.31381e-05
2400000	0.499986	1.41667e-05
2410000	0.499983	1.65975e-05
2420000	0.499961	3.92562e-05
2430000	0.499928	7.16049e-05
2440000	0.499941	5.94262e-05
2450000	0.499924	7.55102e-05
2460000	0.499907	9.34959e-05
2470000	0.499887	0.000112955
2480000	0.499901	9.91935e-05
2490000	0.499891	0.000108835
2500000	0.499884	0.0001156
2510000	0.499884	0.000115538
2520000	0.499904	9.64286e-05
2530000	0.499921	7.86561e-05
2540000	0.499952	4.76378e-05
2550000	0.499962	3.76471e-05
2560000	0.499999	1.17187e-06
2570000	0.500001	7.7821e-07
2580000	0.499995	5.42636e-06
2590000	0.499973	2.7027e-05
2600000	0.499967	3.34615e-05
2610000	0.499947	5.28736e-05
2620000	0.499954	4.61832e-05
2630000	0.499945	5.47529e-05
2640000	0.499951	4.88636e-05
2650000	0.499925	7.50943e-05
2660000	0.499956	4.43609e-05
2670000	0.499952	4.75655e-05
2680000	0.499957	4.29104e-05
2690000	0.499966	3.3829e-05
2700000	0.49995	5e-05
2710000	0.49996	3.98524e-05
2720000	0.499959	4.08088e-05
2730000	0.499953	4.65201e-05
2740000	0.499946	5.40146e-05
2750000	0.499949	5.09091e-05
2760000	0.499953	4.67391e-05
2770000	0.499971	2.88809e-05
2780000	0.499982	1.79856e-05
2790000	0.499977	2.25806e-05
2800000	0.499962	3.75e-05
2810000	0.499977	2.31317e-05
2820000	0.499965	3.5461e-05
2830000	0.499945	5.5477e-05
2840000	0.499942	5.80986e-05
2850000	0.49994	5.96491e-05
2860000	0.499943	5.73427e-05
2870000	0.499957	4.28571e-05
2880000	0.499981	1.875e-05
2890000	0.499944	5.64014e-05
2900000	0.499947	5.34483e-05
2910000	0.499955	4.46735e-05
2920000	0.499951	4.93151e-05
2930000	0.499966	3.4471e-05
2940000	0.499976	2.44898e-05
2950000	0.499981	1.86441e-05
2960000	0.499993	6.75676e-06
2970000	0.49997	3.0303e-05
2980000	0.499944	5.57047e-05
2990000	0.499938	6.18729e-05
3000000	0.499911	8.9e-05
3010000	0.499915	8.50498e-05
3020000	0.499903	9.7351e-05
3030000	0.499897	0.00010264
3040000	0.499891	0.000109211
3050000	0.499888	0.000112131
3060000	0.499893	0.000106863
3070000	0.499891	0.000109446
3080000	0.499882	0.000117532
3090000	0.499869	0.000130744
3100000	0.499857	0.000143226
3110000	0.499845	0.000155305
3120000	0.499867	0.000133333
3130000	0.499869	0.00013131
3140000	0.499899	0.000101274
3150000	0.499911	8.85714e-05
3160000	0.499899	0.000100949
3170000	0.499926	7.3817e-05
3180000	0.499906	9.37107e-05
3190000	0.49991	8.99687e-05
3200000	0.499904	9.625e-05
3210000	0.499882	0.00011838
3220000	0.499906	9.37888e-05
3230000	0.499921	7.86378e-05
3240000	0.499921	7.9321e-05
3250000	0.499905	9.50769e-05
3260000	0.499913	8.74233e-05
3270000	0.499922	7.82875e-05
3280000	0.499898	0.000102134
3290000	0.499888	0.000112462
3300000	0.499915	8.54545e-05
3310000	0.499923	7.67372e-05
3320000	0.499902	9.8494e-05
3330000	0.499917	8.25826e-05
3340000	0.499918	8.17365e-05
3350000	0.499915	8.53731e-05
3360000	0.499914	8.60119e-05
3370000	0.499932	6.82493e-05
3380000	0.499925	7.54438e-05
3390000	0.499954	4.57227e-05
3400000	0.499969	3.05882e-05
3410000	0.499959	4.10557e-05
3420000	0.499978	2.22222e-05
3430000	0.499987	1.2828e-05
3440000	0.499997	2.61628e-06
3450000	0.499963	3.68116e-05
3460000	0.499962	3.81503e-05
3470000	0.499929	7.11816e-05
3480000	0.499931	6.86782e-05
3490000	0.499935	6.5043e-05
3500000	0.499951	4.94286e-05
3510000	0.499938	6.21083e-05
3520000	0.499942	5.82386e-05
3530000	0.49997	2.9745e-05
3540000	0.499973	2.74011e-05
3550000	0.499965	3.5493e-05
3560000	0.499966	3.37079e-05
3570000	0.499955	4.45378e-05
3580000	0.499954	4.58101e-05
3590000	0.499965	3.48189e-05
3600000	0.49994	5.97222e-05
3610000	0.499933	6.6759e-05
3620000	0.499915	8.53591e-05
3630000	0.499914	8.56749e-05
3640000	0.499925	7.47253e-05
3650000	0.499934	6.63014e-05
3660000	0.499942	5.76503e-05
3670000	0.499993	7.35695e-06
3680000	0.500001	8.15217e-07
3690000	0.499999	8.13008e-07
3700000	0.500009	9.45946e-06
3710000	0.500009	8.62534e-06
3720000	0.500005	5.37634e-06
3730000	0.499991	9.38338e-06
3740000	0.500005	5.34759e-06
3750000	0.499995	5.33333e-06
3760000	0.499986	1.38298e-05
3770000	0.499959	4.08488e-05
3780000	0.499946	5.42328e-05
3790000	0.499927	7.28232e-05
3800000	0.499934	6.63158e-05
3810000	0.49993	6.98163e-05
3820000	0.499941	5.94241e-05
3830000	0.499928	7.20627e-05
3840000	0.499941	5.91146e-05
3850000	0.499944	5.55844e-05
3860000	0.499973	2.66839e-05
3870000	0.499971	2.94574e-05
3880000	0.499986	1.4433e-05
3890000	0.499998	1.79949e-06
3900000	0.500021	2.12821e-05
3910000	0.500025	2.45524e-05
3920000	0.500048	4.82143e-05
3930000	0.500046	4.63104e-05
3940000	0.500037	3.6802e-05
3950000	0.500035	3.51899e-05
3960000	0.500015	1.4899e-05
3970000	0.500025	2.51889e-05
3980000	0.500031	3.1407e-05
3990000	0.500044	4.43609e-05
4000000	0.500026	2.55e-05
4010000	0.500036	3.59102e-05
4020000	0.500033	3.33333e-05
4030000	0.500016	1.56328e-05
4040000	0.500022	2.22772e-05
4050000	0.500017	1.67901e-05
4060000	0.50002	1.99507e-05
4070000	0.500028	2.75184e-05
4080000	0.500033	3.30882e-05
4090000	0.500039	3.93643e-05
4100000	0.500028	2.78049e-05
4110000	0.500035	3.50365e-05
4120000	0.500024	2.37864e-05
4130000	0.500034	3.41404e-05
4140000	0.500027	2.72947e-05
4150000	0.500025	2.48193e-05
4160000	0.500008	7.93269e-06
4170000	0.500003	3.11751e-06
4180000	0.500001	7.17703e-07
4190000	0.500002	1.67064e-06
4200000	0.499985	1.54762e-05
4210000	0.499973	2.66033e-05
4220000	0.499986	1.35071e-05
4230000	0.499997	3.30969e-06
4240000	0.5	4.71698e-07
4250000	0.499996	3.76471e-06
4260000	0.499983	1.66667e-05
4270000	0.499996	3.51288e-06
4280000	0.499981	1.89252e-05
4290000	0.499981	1.8648e-05
4300000	0.499981	1.86047e-05
4310000	0.499982	1.76334e-05
4320000	0.499979	2.06019e-05
4330000	0.499946	5.35797e-05
4340000	0.499955	4.53917e-05
4350000	0.499949	5.05747e-05
4360000	0.49996	3.96789e-05
4370000	0.499972	2.76888e-05
4380000	0.499979	2.05479e-05
4390000	0.499971	2.9385e-05
4400000	0.499968	3.15909e-05
4410000	0.49996	4.01361e-05
4420000	0.499952	4.77376e-05
4430000	0.49995	4.96614e-05
4440000	0.499947	5.29279e-05
4450000	0.499965	3.48315e-05
4460000	0.499968	3.20628e-05
4470000	0.49996	4.00447e-05
4480000	0.499947	5.33482e-05
4490000	0.499941	5.94655e-05
4500000	0.499951	4.93333e-05
4510000	0.499944	5.60976e-05
4520000	0.499963	3.65044e-05
4530000	0.499966	3.44371e-05
4540000	0.499966	3.37004e-05
4550000	0.49997	2.96703e-05
4560000	0.499975	2.5e-05
4570000	0.499973	2.69147e-05
4580000	0.499976	2.42358e-05
4590000	0.499994	6.10022e-06
4600000	0.500003	2.6087e-06
4610000	0.499996	3.68764e-06
4620000	0.500016	1.60173e-05
4630000	0.500029	2.89417e-05
4640000	0.500025	2.5e-05
4650000	0.500016	1.56989e-05
4660000	0.500009	9.44206e-06
4670000	0.500012	1.15632e-05
4680000	0.5	0
4690000	0.500019	1.89765e-05
4700000	0.500001	1.2766e-06
4710000	0.500007	6.58174e-06
4720000	0.500009	9.11017e-06
4730000	0.500013	1.31078e-05
4740000	0.500018	1.81435e-05
4750000	0.500004	3.57895e-06
4760000	0.500006	6.30252e-06
4770000	0.500011	1.13208e-05
4780000	0.500004	3.55649e-06
4790000	0.500013	1.29436e-05
4800000	0.500022	2.1875e-05
4810000	0.500022	2.18295e-05
4820000	0.50002	1.97095e-05
4830000	0.50001	9.93789e-06
4840000	0.5	0
4850000	0.500001	1.23711e-06
4860000	0.499986	1.44033e-05
4870000	0.499961	3.92197e-05
4880000	0.499959	4.09836e-05
4890000	0.499953	4.68303e-05
4900000	0.499951	4.91837e-05
4910000	0.499953	4.74542e-05
4920000	0.49998	1.95122e-05
4930000	0.499978	2.23124e-05
4940000	0.499978	2.24696e-05
4950000	0.499983	1.69697e-05
4960000	0.499983	1.69355e-05
4970000	0.499967	3.25956e-05
4980000	0.49998	2.04819e-05
4990000	0.499977	2.28457e-05
5000000	0.499983	1.66e-05
5010000	0.499998	2.39521e-06
5020000	0.500008	8.16733e-06
5030000	0.500007	6.95825e-06
5040000	0.500002	1.5873e-06
5050000	0.500004	4.35644e-06
5060000	0.499998	2.17391e-06
5070000	0.499995	5.32544e-06
5080000	0.500002	2.16535e-06
5090000	0.499988	1.17878e-05
5100000	0.499993	6.66667e-06
5110000	0.500001	1.17417e-06
5120000	0.500013	1.32812e-05
5130000	0.499997	3.31384e-06
5140000	0.499987	1.32296e-05
5150000	0.499981	1.92233e-05
5160000	0.499989	1.06589e-05
5170000	0.500009	8.51064e-06
5180000	0.500004	4.44015e-06
5190000	0.500014	1.36802e-05
5200000	0.500014	1.36538e-05
5210000	0.50002	2.01536e-05
5220000	0.500014	1.37931e-05
5230000	0.500015	1.51052e-05
5240000	0.500009	9.35115e-06
5250000	0.500015	1.46667e-05
5260000	0.500011	1.10266e-05
5270000	0.500006	5.88235e-06
5280000	0.500022	2.19697e-05
5290000	0.500021	2.0794e-05
5300000	0.500038	3.75472e-05
5310000	0.500038	3.80414e-05
5320000	0.500042	4.19173e-05
5330000	0.500043	4.33396e-05
5340000	0.500032	3.16479e-05
5350000	0.500019	1.85047e-05
5360000	0.500006	5.97015e-06
5370000	0.499998	1.8622e-06
5380000	0.499984	1.6171e-05
5390000	0.499985	1.50278e-05
5400000	0.49996	4.01852e-05
5410000	0.499944	5.56377e-05
5420000	0.499934	6.62362e-05
5430000	0.499934	6.64825e-05
5440000	0.499937	6.26838e-05
5450000	0.499934	6.55046e-05
5460000	0.499939	6.08059e-05
5470000	0.499938	6.21572e-05
5480000	0.499955	4.5073e-05
5490000	0.499963	3.67942e-05
5500000	0.499958	4.23636e-05
5510000	0.499965	3.46642e-05
5520000	0.499973	2.66304e-05
5530000	0.499985	1.5009e-05
5540000	0.499973	2.72563e-05
5550000	0.499977	2.34234e-05
5560000	0.499981	1.8705e-05
5570000	0.499976	2.35189e-05
5580000	0.499987	1.2724e-05
5590000	0.499973	2.68336e-05
5600000	0.49999	9.64286e-06
5610000	0.499991	8.91266e-06
5620000	0.499999	1.42349e-06
5630000	0.500008	7.63766e-06
5640000	0.500021	2.0922e-05
5650000	0.500025	2.53097e-05
5660000	0.500025	2.50883e-05
5670000	0.50002	1.97531e-05
5680000	0.500018	1.76056e-05
5690000	0.500033	3.28647e-05
5700000	0.500034	3.42105e-05
5710000	0.500037	3.67776e-05
5720000	0.50003	2.98951e-05
5730000	0.500019	1.93717e-05
5740000	0.500008	8.36237e-06
5750000	0.500002	2.08696e-06
5760000	0.499991	8.50694e-06
5770000	0.499978	2.20104e-05
5780000	0.499971	2.85467e-05
5790000	0.499975	2.53886e-05
5800000	0.499971	2.87931e-05
5810000	0.499974	2.63339e-05
5820000	0.499962	3.81443e-05
5830000	0.49996	4.04803e-05
5840000	0.499969	3.09932e-05
5850000	0.499947	5.26496e-05
5860000	0.499952	4.77816e-05
5870000	0.499956	4.36116e-05
5880000	0.499965	3.5034e-05
5890000	0.499956	4.41426e-05
5900000	0.499955	4.49153e-05
5910000	0.499954	4.58545e-05
5920000	0.499948	5.23649e-05
5930000	0.499949	5.12648e-05
5940000	0.499948	5.15152e-05
5950000	0.499958	4.21849e-05
5960000	0.499961	3.92617e-05
5970000	0.49996	3.9866e-05
5980000	0.499958	4.1806e-05
5990000	0.499968	3.18865e-05
6000000	0.49996	4.05e-05
6010000	0.499959	4.0599e-05
6020000	0.499957	4.31894e-05
6030000	0.499953	4.67662e-05
6040000	0.499953	4.70199e-05
6050000	0.499948	5.15702e-05
6060000	0.499958	4.15842e-05
6070000	0.49995	4.97529e-05
6080000	0.499955	4.49013e-05
6090000	0.499946	5.35304e-05
6100000	0.499936	6.37705e-05
6110000	0.499935	6.54664e-05
6120000	0.499941	5.86601e-05
6130000	0.499944	5.57912e-05
6140000	0.499938	6.23779e-05
6150000	0.499941	5.88618e-05
6160000	0.499935	6.49351e-05
6170000	0.499927	7.29335e-05
6180000	0.499936	6.35922e-05
6190000	0.499947	5.29887e-05
6200000	0.49995	5.01613e-05
6210000	0.499953	4.70209e-05
6220000	0.499935	6.49518e-05
6230000	0.499931	6.88604e-05
6240000	0.499938	6.1859e-05
6250000	0.499938	6.16e-05
6260000	0.499943	5.70288e-05
6270000	0.499945	5.50239e-05
6280000	0.499957	4.34713e-05
6290000	0.499952	4.84897e-05
6300000	0.499961	3.90476e-05
6310000	0.499966	3.43899e-05
6320000	0.499955	4.52532e-05
6330000	0.499956	4.37599e-05
6340000	0.499946	5.42587e-05
6350000	0.499954	4.64567e-05
6360000	0.499962	3.80503e-05
6370000	0.49997	3.01413e-05
6380000	0.499975	2.49216e-05
6390000	0.499991	8.6072e-06
6400000	0.499994	6.40625e-06
6410000	0.499989	1.13885e-05
6420000	0.499998	1.86916e-06
6430000	0.499992	7.62053e-06
6440000	0.499996	3.57143e-06
6450000	0.500004	3.56589e-06
6460000	0.5	3.09598e-07
6470000	0.500005	4.9459e-06
6480000	0.499992	7.87037e-06
6490000	0.5	3.08166e-07
6500000	0.499999	1.23077e-06
6510000	0.499989	1.13671e-05
6520000	0.499975	2.54601e-05
6530000	0.499972	2.78714e-05
6540000	0.49997	2.95107e-05
6550000	0.49997	3.03817e-05
6560000	0.499966	3.41463e-05
6570000	0.499963	3.68341e-05
6580000	0.499963	3.7386e-05
6590000	0.499947	5.32625e-05
6600000	0.499946	5.39394e-05
6610000	0.499939	6.09682e-05
6620000	0.499947	5.33233e-05
6630000	0.499944	5.58069e-05
6640000	0.499941	5.93373e-05
6650000	0.49994	6.01504e-05
6660000	0.499955	4.48949e-05
6670000	0.499956	4.42279e-05
6680000	0.49995	4.97006e-05
6690000	0.499933	6.68161e-05
6700000	0.499937	6.34328e-05
6710000	0.499937	6.25931e-05
6720000	0.499926	7.4256e-05
6730000	0.499922	7.77117e-05
6740000	0.499926	7.40356e-05
6750000	0.499924	7.58519e-05
6760000	0.499933	6.70118e-05
6770000	0.499932	6.79468e-05
6780000	0.499935	6.48968e-05
6790000	0.49994	5.97938e-05
6800000	0.499949	5.08824e-05
6810000	0.499942	5.80029e-05
6820000	0.499939	6.08504e-05
6830000	0.499939	6.10542e-05
6840000	0.499941	5.93567e-05
6850000	0.499945	5.47445e-05
6860000	0.49993	6.96793e-05
6870000	0.499934	6.56477e-05
6880000	0.499934	6.62791e-05
6890000	0.499932	6.76343e-05
6900000	0.499932	6.76812e-05
6910000	0.499932	6.84515e-05
6920000	0.499935	6.45954e-05
6930000	0.499929	7.09957e-05
6940000	0.49993	6.97406e-05
6950000	0.499931	6.89209e-05
6960000	0.499944	5.63218e-05
6970000	0.499935	6.52798e-05
6980000	0.499939	6.13181e-05
6990000	0.499938	6.20887e-05
7000000	0.499947	5.31429e-05
7010000	0.499956	4.36519e-05
7020000	0.49997	2.96296e-05
7030000	0.499974	2.63158e-05
7040000	0.499981	1.8892e-05
7050000	0.499983	1.67376e-05
7060000	0.499985	1.52975e-05
7070000	0.49998	2.02263e-05
7080000	0.499981	1.90678e-05
7090000	0.499983	1.69252e-05
7100000	0.5	1.40845e-07
7110000	0.499992	7.87623e-06
7120000	0.499992	7.72472e-06
7130000	0.49999	9.67742e-06
7140000	0.499984	1.58263e-05
7150000	0.49998	1.95804e-05
7160000	0.499988	1.20112e-05
7170000	0.49999	1.04603e-05
7180000	0.499972	2.77159e-05
7190000	0.499968	3.15716e-05
7200000	0.499971	2.875e-05
7210000	0.499968	3.24549e-05
7220000	0.499975	2.47922e-05
7230000	0.49997	3.02905e-05
7240000	0.499968	3.20442e-05
7250000	0.499963	3.73793e-05
7260000	0.49996	4.00826e-05
7270000	0.499962	3.79642e-05
7280000	0.499959	4.09341e-05
7290000	0.499964	3.6214e-05
7300000	0.499972	2.75342e-05
7310000	0.499985	1.47743e-05
7320000	0.499978	2.18579e-05
7330000	0.499983	1.67804e-05
7340000	0.499989	1.08992e-05
7350000	0.499981	1.87755e-05
7360000	0.499983	1.68478e-05
7370000	0.499973	2.70014e-05
7380000	0.499975	2.53388e-05
7390000	0.499974	2.61164e-05
7400000	0.499977	2.31081e-05
7410000	0.499986	1.39001e-05
7420000	0.499979	2.07547e-05
7430000	0.499966	3.43203e-05
7440000	0.499952	4.79839e-05
7450000	0.499946	5.38255e-05
7460000	0.49995	5e-05
7470000	0.499946	5.43507e-05
7480000	0.499946	5.37433e-05
7490000	0.499941	5.9012e-05
7500000	0.499945	5.48e-05
7510000	0.499952	4.80692e-05
7520000	0.499948	5.17287e-05
7530000	0.499953	4.68792e-05
7540000	0.499958	4.16446e-05
7550000	0.499967	3.27152e-05
7560000	0.499972	2.80423e-05
7570000	0.499971	2.93263e-05
7580000	0.499981	1.89974e-05
7590000	0.499985	1.46245e-05
7600000	0.5	2.63158e-07
7610000	0.499993	7.09593e-06
7620000	0.499984	1.56168e-05
7630000	0.499984	1.58585e-05
7640000	0.499974	2.55236e-05
7650000	0.499973	2.66667e-05
7660000	0.499981	1.93211e-05
7670000	0.49998	2.00782e-05
7680000	0.499975	2.5e-05
7690000	0.499988	1.23537e-05
7700000	0.499992	7.79221e-06
7710000	0.499992	7.7821e-06
7720000	0.499998	2.46114e-06
7730000	0.500005	5.30401e-06
7740000	0.500003	2.97158e-06
7750000	0.500008	7.6129e-06
7760000	0.500009	8.63402e-06
7770000	0.500017	1.73745e-05
7780000	0.500019	1.87661e-05
7790000	0.500021	2.13094e-05
7800000	0.500029	2.89744e-05
7810000	0.500026	2.61204e-05
7820000	0.500026	2.64706e-05
7830000	0.500024	2.41379e-05
7840000	0.500014	1.39031e-05
7850000	0.500019	1.93631e-05
7860000	0.500015	1.47583e-05
7870000	0.50002	1.99492e-05
7880000	0.500026	2.60152e-05
7890000	0.500037	3.65019e-05
7900000	0.50004	4.01266e-05
7910000	0.500037	3.6536e-05
7920000	0.500048	4.82323e-05
7930000	0.500061	6.07818e-05
7940000	0.500066	6.62469e-05
7950000	0.500061	6.08805e-05
7960000	0.500061	6.06784e-05
7970000	0.500055	5.53325e-05
7980000	0.50005	5e-05
7990000	0.500049	4.8811e-05
8000000	0.500057	5.675e-05
8010000	0.500054	5.4432e-05
8020000	0.500057	5.69825e-05
8030000	0.500051	5.14321e-05
8040000	0.500053	5.29851e-05
8050000	0.50006	5.96273e-05
8060000	0.500062	6.20347e-05
